,token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
85423,221641,SILVER21JUN58500PE,SILVER,24JUN2021,5850000.0,30,OPTFUT,MCX,50.0
85424,227906,GOLD22JAN48400PE,GOLD,25JAN2022,4840000.0,1,OPTFUT,MCX,50.0
85425,228963,GOLDM21JUL42200PE,GOLDM,05JUL2021,4220000.0,100,OPTCOM,MCX,50.0
85426,226612,SILVER21NOV66500CE,SILVER,24NOV2021,6650000.0,30,OPTFUT,MCX,50.0
85427,226094,GOLD21SEP46700CE,GOLD,24SEP2021,4670000.0,1,OPTFUT,MCX,50.0
85428,224157,GOLD21JUL53200CE,GOLD,27JUL2021,5320000.0,1,OPTFUT,MCX,50.0
85429,226558,GOLD21NOV48600CE,GOLD,24NOV2021,4860000.0,1,OPTFUT,MCX,50.0
85430,226546,GOLD21NOV48000CE,GOLD,24NOV2021,4800000.0,1,OPTFUT,MCX,50.0
85431,228303,COPPER21JUN740PE,COPPER,21JUN2021,74000.0,2500,OPTFUT,MCX,1.0
85432,220873,GOLD21MAY48600CE,GOLD,26MAY2021,4860000.0,1,OPTFUT,MCX,50.0
85433,228323,ZINC21JUN225PE,ZINC,21JUN2021,22500.0,5,OPTFUT,MCX,1.0
85434,229374,COPPER21JUN785CE,COPPER,21JUN2021,78500.0,2500,OPTFUT,MCX,1.0
85435,224171,GOLD21JUL53900CE,GOLD,27JUL2021,5390000.0,1,OPTFUT,MCX,50.0
85436,229582,SILVER22FEB75250CE,SILVER,23FEB2022,7525000.0,30,OPTFUT,MCX,50.0
85437,228994,GOLDM21JUL45400CE,GOLDM,05JUL2021,4540000.0,100,OPTCOM,MCX,50.0
85438,224636,SILVER21AUG77250CE,SILVER,25AUG2021,7725000.0,30,OPTFUT,MCX,50.0
85439,225377,GOLD21SEP51800PE,GOLD,24SEP2021,5180000.0,1,OPTFUT,MCX,50.0
85440,314,COTTONSHRTCOM,COTTONSHRT,,0.0,24,COMDTY,MCX,1000.0
85441,459,SSUPRSSMGCOM,SSUPRSSMG,,0.0,1,COMDTY,MCX,10.0
85442,229989,GOLD22MAR53300PE,GOLD,25MAR2022,5330000.0,1,OPTFUT,MCX,50.0
85443,229674,GOLDM21AUG49000PE,GOLDM,05AUG2021,4900000.0,100,OPTCOM,MCX,50.0
85444,226681,SILVER21NOV74750PE,SILVER,24NOV2021,7475000.0,30,OPTFUT,MCX,50.0
85445,228880,COPPER21JUL675PE,COPPER,21JUL2021,67500.0,2500,OPTFUT,MCX,1.0
85446,225405,GOLD21SEP53200PE,GOLD,24SEP2021,5320000.0,1,OPTFUT,MCX,50.0
85447,224578,SILVER21AUG70000CE,SILVER,25AUG2021,7000000.0,30,OPTFUT,MCX,50.0
85448,224209,GOLD21JUL55500CE,GOLD,27JUL2021,5550000.0,1,OPTFUT,MCX,50.0
85449,223352,GOLD21MAY55300CE,GOLD,26MAY2021,5530000.0,1,OPTFUT,MCX,50.0
85450,226861,ZINC21MAYFUT,ZINC,31MAY2021,0.0,5,FUTCOM,MCX,5.0
85451,220886,GOLD21MAY49200PE,GOLD,26MAY2021,4920000.0,1,OPTFUT,MCX,50.0
