,token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
81996,7362,JPYINR2162568.25PE,JPYINR,25JUN2021,682500000.0,1,OPTCUR,CDS,25000.0
81997,13273,GBPINR21JUN108.25PE,GBPINR,28JUN2021,1082500000.0,1,OPTCUR,CDS,25000.0
81998,7633,GBPUSD22MAR1.265PE,GBPUSD,29MAR2022,12650000.0,1,OPTCUR,CDS,1000.0
81999,8741,577GS203021DEC101.75PE,577GS2030,30DEC2021,1017500000.0,1,OPTIRC,CDS,25000.0
82000,5465,JPYINR2172364PE,JPYINR,23JUL2021,640000000.0,1,OPTCUR,CDS,25000.0
82001,14936,577GS203022MAR100CE,577GS2030,31MAR2022,1000000000.0,1,OPTIRC,CDS,25000.0
82002,10648,JPYINR2170275.5CE,JPYINR,02JUL2021,755000000.0,1,OPTCUR,CDS,25000.0
82003,7300,EURINR2152893PE,EURINR,28MAY2021,930000000.0,1,OPTCUR,CDS,25000.0
82004,5914,JPYINR21SEP69.25CE,JPYINR,28SEP2021,692500000.0,1,OPTCUR,CDS,25000.0
82005,3475,EURINR2180685.5CE,EURINR,06AUG2021,855000000.0,1,OPTCUR,CDS,25000.0
82006,9825,GBPINR21730104.5PE,GBPINR,30JUL2021,1045000000.0,1,OPTCUR,CDS,25000.0
82007,8828,585GS203021DEC97CE,585GS2030,30DEC2021,970000000.0,1,OPTIRC,CDS,25000.0
82008,2620,EURINR2171690.25CE,EURINR,16JUL2021,902500000.0,1,OPTCUR,CDS,25000.0
82009,2664,GBPINR22MAR106.5PE,GBPINR,29MAR2022,1065000000.0,1,OPTCUR,CDS,25000.0
82010,10578,USDINR2170280CE,USDINR,02JUL2021,800000000.0,1,OPTCUR,CDS,25000.0
82011,1842,GBPUSD21JUN1.39CE,GBPUSD,28JUN2021,13900000.0,1,OPTCUR,CDS,1000.0
82012,8568,USDJPY21JUN114CE,USDJPY,28JUN2021,1140000000.0,1,OPTCUR,CDS,100000.0
82013,3986,JPYINR21JUL64.75CE,JPYINR,28JUL2021,647500000.0,1,OPTCUR,CDS,25000.0
82014,8979,GBPINR2170298.75PE,GBPINR,02JUL2021,987500000.0,1,OPTCUR,CDS,25000.0
82015,9125,JPYINR2170268PE,JPYINR,02JUL2021,680000000.0,1,OPTCUR,CDS,25000.0
82016,7198,577GS203021JUN94.25PE,577GS2030,24JUN2021,942500000.0,1,OPTIRC,CDS,25000.0
82017,8883,585GS203021DEC103.75PE,585GS2030,30DEC2021,1037500000.0,1,OPTIRC,CDS,25000.0
82018,8296,JPYINR21JUN70CE,JPYINR,28JUN2021,700000000.0,1,OPTCUR,CDS,25000.0
82019,8623,USDJPY21JUN119.5PE,USDJPY,28JUN2021,1195000000.0,1,OPTCUR,CDS,100000.0
82020,1014,ONMIBOR22MARFUT,ONMIBOR,31MAR2022,-1.0,1,FUTIRC,CDS,25000.0
82021,5654,USDINR2172369.25CE,USDINR,23JUL2021,692500000.0,1,OPTCUR,CDS,25000.0
82022,7897,GBPINR21730101CE,GBPINR,30JUL2021,1010000000.0,1,OPTCUR,CDS,25000.0
82023,13621,USDINR2152875PE,USDINR,28MAY2021,750000000.0,1,OPTCUR,CDS,25000.0
82024,14104,JPYINR2160461.75PE,JPYINR,04JUN2021,617500000.0,1,OPTCUR,CDS,25000.0
82025,10682,JPYINR2170967.5CE,JPYINR,09JUL2021,675000000.0,1,OPTCUR,CDS,25000.0
82026,10562,USDINR2170278CE,USDINR,02JUL2021,780000000.0,1,OPTCUR,CDS,25000.0
82027,9122,JPYINR2170267.75CE,JPYINR,02JUL2021,677500000.0,1,OPTCUR,CDS,25000.0
82028,6351,577GS203021MAY100.25CE,577GS2030,27MAY2021,1002500000.0,1,OPTIRC,CDS,25000.0
82029,4198,GBPINR2152196.25PE,GBPINR,21MAY2021,962500000.0,1,OPTCUR,CDS,25000.0
82030,13637,USDINR2152877PE,USDINR,28MAY2021,770000000.0,1,OPTCUR,CDS,25000.0
82031,10380,USDINR22MAR80.5CE,USDINR,29MAR2022,805000000.0,1,OPTCUR,CDS,25000.0
82032,11253,JPYINR2161167PE,JPYINR,11JUN2021,670000000.0,1,OPTCUR,CDS,25000.0
82033,13132,USDJPY21MAY97CE,USDJPY,27MAY2021,970000000.0,1,OPTCUR,CDS,100000.0
82034,6152,USDINR2152169.5CE,USDINR,21MAY2021,695000000.0,1,OPTCUR,CDS,25000.0
82035,9974,JPYINR2173069.25CE,JPYINR,30JUL2021,692500000.0,1,OPTCUR,CDS,25000.0
82036,3739,585GS203021JUN94.5PE,585GS2030,24JUN2021,945000000.0,1,OPTIRC,CDS,25000.0
82037,6694,USDJPY21SEP100.5PE,USDJPY,28SEP2021,1005000000.0,1,OPTCUR,CDS,100000.0
82038,3630,GBPUSD21JUL1.345PE,GBPUSD,28JUL2021,13450000.0,1,OPTCUR,CDS,1000.0
82039,6425,579GS203021MAY97CE,579GS2030,27MAY2021,970000000.0,1,OPTIRC,CDS,25000.0
82040,6172,USDINR2152171.5CE,USDINR,21MAY2021,715000000.0,1,OPTCUR,CDS,25000.0
82041,3360,EURINR2152191CE,EURINR,21MAY2021,910000000.0,1,OPTCUR,CDS,25000.0
82042,13567,USDINR2152868.25PE,USDINR,28MAY2021,682500000.0,1,OPTCUR,CDS,25000.0
82043,6440,579GS203021MAY98.75PE,579GS2030,27MAY2021,987500000.0,1,OPTIRC,CDS,25000.0
82044,7893,JPYINR2171669.5CE,JPYINR,16JUL2021,695000000.0,1,OPTCUR,CDS,25000.0
82045,14372,USDINR2160469.75CE,USDINR,04JUN2021,697500000.0,1,OPTCUR,CDS,25000.0
82046,7564,EURUSD21DEC1.255PE,EURUSD,29DEC2021,12550000.0,1,OPTCUR,CDS,1000.0
82047,8542,USDJPY21JUN111.5CE,USDJPY,28JUN2021,1115000000.0,1,OPTCUR,CDS,100000.0
82048,5346,GBPINR21723101PE,GBPINR,23JUL2021,1010000000.0,1,OPTCUR,CDS,25000.0
82049,11283,GBPUSD21DEC1.33PE,GBPUSD,29DEC2021,13300000.0,1,OPTCUR,CDS,1000.0
82050,9333,EURINR2170988.25PE,EURINR,09JUL2021,882500000.0,1,OPTCUR,CDS,25000.0
82051,1037,EURUSD21SEP1.29CE,EURUSD,28SEP2021,12900000.0,1,OPTCUR,CDS,1000.0
82052,11090,645GS202921JUL101.5CE,645GS2029,29JUL2021,1015000000.0,1,OPTIRC,CDS,25000.0
82053,6582,645GS202921MAY99CE,645GS2029,27MAY2021,990000000.0,1,OPTIRC,CDS,25000.0
82054,8467,USDJPY21JUN97PE,USDJPY,28JUN2021,970000000.0,1,OPTCUR,CDS,100000.0
82055,14578,JPYINR22MAR61.25CE,JPYINR,29MAR2022,612500000.0,1,OPTCUR,CDS,25000.0
82056,10350,USDINR2162577.25CE,USDINR,25JUN2021,772500000.0,1,OPTCUR,CDS,25000.0
82057,4556,EURINR2162584.25CE,EURINR,25JUN2021,842500000.0,1,OPTCUR,CDS,25000.0
82058,4428,EURUSD21DEC1.19CE,EURUSD,29DEC2021,11900000.0,1,OPTCUR,CDS,1000.0
82059,2047,EURINR2160479.75PE,EURINR,04JUN2021,797500000.0,1,OPTCUR,CDS,25000.0
82060,7312,GBPINR2152895.5PE,GBPINR,28MAY2021,955000000.0,1,OPTCUR,CDS,25000.0
82061,3207,GBPINR21611108.25CE,GBPINR,11JUN2021,1082500000.0,1,OPTCUR,CDS,25000.0
82062,1376,GBPINR21723109PE,GBPINR,23JUL2021,1090000000.0,1,OPTCUR,CDS,25000.0
82063,3697,USDJPY21JUN94.5CE,USDJPY,28JUN2021,945000000.0,1,OPTCUR,CDS,100000.0
82064,2094,EURINR22MAR95.5PE,EURINR,29MAR2022,955000000.0,1,OPTCUR,CDS,25000.0
82065,7954,EURINR21JUN90.5CE,EURINR,28JUN2021,905000000.0,1,OPTCUR,CDS,25000.0
82066,1917,EURINR21JUL89CE,EURINR,28JUL2021,890000000.0,1,OPTCUR,CDS,25000.0
82067,5385,GBPINR21723105.5CE,GBPINR,23JUL2021,1055000000.0,1,OPTCUR,CDS,25000.0
82068,12938,JPYINR21MAY64.75CE,JPYINR,27MAY2021,647500000.0,1,OPTCUR,CDS,25000.0
82069,1522,577GS203021SEP103PE,577GS2030,30SEP2021,1030000000.0,1,OPTIRC,CDS,25000.0
82070,12745,GBPINR21MAY100.25PE,GBPINR,27MAY2021,1002500000.0,1,OPTCUR,CDS,25000.0
82071,5509,JPYINR2172368.25PE,JPYINR,23JUL2021,682500000.0,1,OPTCUR,CDS,25000.0
82072,8685,579GS203021JUN100.75PE,579GS2030,24JUN2021,1007500000.0,1,OPTIRC,CDS,25000.0
82073,3646,GBPUSD21JUL1.37PE,GBPUSD,28JUL2021,13700000.0,1,OPTCUR,CDS,1000.0
82074,13099,USDINR21MAY76.25PE,USDINR,27MAY2021,762500000.0,1,OPTCUR,CDS,25000.0
82075,4544,577GS203021SEP98.75PE,577GS2030,30SEP2021,987500000.0,1,OPTIRC,CDS,25000.0
82076,7914,JPYINR2161874.75PE,JPYINR,18JUN2021,747500000.0,1,OPTCUR,CDS,25000.0
82077,2286,GBPINR2160494.5CE,GBPINR,04JUN2021,945000000.0,1,OPTCUR,CDS,25000.0
82078,12786,GBPINR21MAY105.5CE,GBPINR,27MAY2021,1055000000.0,1,OPTCUR,CDS,25000.0
82079,13901,EURINR2160484.25CE,EURINR,04JUN2021,842500000.0,1,OPTCUR,CDS,25000.0
82080,14357,USDINR2160467.75PE,USDINR,04JUN2021,677500000.0,1,OPTCUR,CDS,25000.0
82081,8440,USDINR21JUN79.25CE,USDINR,28JUN2021,792500000.0,1,OPTCUR,CDS,25000.0
82082,12873,GBPUSD21MAY1.425PE,GBPUSD,27MAY2021,14250000.0,1,OPTCUR,CDS,1000.0
82083,5299,GBPINR2172399.25CE,GBPINR,23JUL2021,992500000.0,1,OPTCUR,CDS,25000.0
